unbekannt,2020/08/06 00:00:00,1
A15-A34,2020/05/06 00:00:00,328
unbekannt,2020/04/16 00:00:00,1
A15-A34,2021/01/14 00:00:00,5368
A00-A04,2022/02/03 00:00:00,9307
A80+,2021/11/21 00:00:00,839
A05-A14,2020/12/08 00:00:00,1319
A05-A14,2021/02/23 00:00:00,572
A00-A04,2021/04/28 00:00:00,979
A60-A79,2020/08/10 00:00:00,61
A00-A04,2021/11/29 00:00:00,1315
A60-A79,2021/10/02 00:00:00,491
A15-A34,2021/06/22 00:00:00,360
A60-A79,2021/05/07 00:00:00,1887
A35-A59,2020/06/02 00:00:00,91
A60-A79,2021/12/26 00:00:00,913
A80+,2022/06/26 00:00:00,232
A00-A04,2021/03/03 00:00:00,413
A60-A79,2020/08/01 00:00:00,37
unbekannt,2021/12/21 00:00:00,16
A60-A79,2021/11/10 00:00:00,5887
A60-A79,2022/03/02 00:00:00,19788
A60-A79,2020/07/31 00:00:00,70
A00-A04,2022/07/11 00:00:00,12
A15-A34,2022/06/21 00:00:00,17129
A00-A04,2021/02/23 00:00:00,291
A00-A04,2020/08/29 00:00:00,28
A35-A59,2021/10/07 00:00:00,3224
unbekannt,2021/10/26 00:00:00,2
A00-A04,2021/07/31 00:00:00,87
A35-A59,2021/02/19 00:00:00,3361
A35-A59,2021/11/15 00:00:00,12500
A05-A14,2022/01/15 00:00:00,10580
unbekannt,2022/01/21 00:00:00,94
A35-A59,2022/01/30 00:00:00,26290
A00-A04,2020/12/08 00:00:00,337
A35-A59,2020/04/07 00:00:00,2076
A60-A79,2020/11/11 00:00:00,2977
A60-A79,2021/03/22 00:00:00,1091
A60-A79,2022/05/06 00:00:00,9231
A60-A79,2020/03/23 00:00:00,678
A60-A79,2022/03/10 00:00:00,25587
A60-A79,2021/08/10 00:00:00,289
A15-A34,2020/08/18 00:00:00,732
A00-A04,2022/05/16 00:00:00,1410
A35-A59,2022/01/10 00:00:00,18082
A35-A59,2021/12/31 00:00:00,9875
A35-A59,2020/05/03 00:00:00,161
A15-A34,2020/07/01 00:00:00,165
A00-A04,2021/07/11 00:00:00,5
A05-A14,2022/07/11 00:00:00,28
A15-A34,2021/06/21 00:00:00,192
A00-A04,2020/10/12 00:00:00,93
A05-A14,2020/05/27 00:00:00,35
A60-A79,2020/05/27 00:00:00,96
A80+,2021/05/01 00:00:00,333
A05-A14,2022/01/07 00:00:00,6818
A60-A79,2021/05/27 00:00:00,675
A60-A79,2021/11/19 00:00:00,7443
A00-A04,2020/10/04 00:00:00,28
A00-A04,2021/10/11 00:00:00,179
A05-A14,2020/09/28 00:00:00,126
A05-A14,2021/01/08 00:00:00,1041
A15-A34,2020/12/15 00:00:00,7014
A35-A59,2020/05/22 00:00:00,183
A35-A59,2021/12/30 00:00:00,14734
A15-A34,2020/03/02 00:00:00,16
A80+,2022/04/21 00:00:00,5603
A00-A04,2020/06/16 00:00:00,26
A05-A14,2021/08/10 00:00:00,740
A05-A14,2022/02/03 00:00:00,52700
A80+,2022/01/18 00:00:00,1629
unbekannt,2021/06/01 00:00:00,2
unbekannt,2022/03/17 00:00:00,485
A80+,2022/06/06 00:00:00,268
A80+,2021/08/13 00:00:00,67
A35-A59,2022/01/01 00:00:00,4966
A05-A14,2022/07/10 00:00:00,1
A00-A04,2022/03/02 00:00:00,8264
A15-A34,2020/06/22 00:00:00,137
A15-A34,2021/09/14 00:00:00,4456
A35-A59,2021/04/23 00:00:00,8580
A05-A14,2021/09/08 00:00:00,2908
A35-A59,2020/08/15 00:00:00,233
A00-A04,2020/12/09 00:00:00,392
A05-A14,2021/07/31 00:00:00,220
A60-A79,2021/08/19 00:00:00,335
A05-A14,2020/03/03 00:00:00,6
A15-A34,2021/06/02 00:00:00,1454
A15-A34,2020/09/15 00:00:00,885
A60-A79,2022/05/07 00:00:00,3868
unbekannt,2022/01/01 00:00:00,7
A00-A04,2022/04/08 00:00:00,4200
A05-A14,2021/10/31 00:00:00,1183
A00-A04,2021/09/08 00:00:00,728
A80+,2020/11/14 00:00:00,1030
A15-A34,2020/12/07 00:00:00,4373
A60-A79,2021/06/15 00:00:00,130
A35-A59,2020/12/31 00:00:00,7250
A05-A14,2020/12/27 00:00:00,433
A15-A34,2020/07/30 00:00:00,328
A00-A04,2021/05/07 00:00:00,647
A60-A79,2021/10/11 00:00:00,508
A00-A04,2020/09/08 00:00:00,26
A60-A79,2020/06/16 00:00:00,38
A35-A59,2021/09/30 00:00:00,2934
A80+,2020/08/14 00:00:00,24
A15-A34,2021/11/26 00:00:00,16470
A00-A04,2020/07/04 00:00:00,20
A05-A14,2022/01/25 00:00:00,47201
A80+,2022/04/12 00:00:00,5850
A00-A04,2021/05/16 00:00:00,183
A05-A14,2021/03/02 00:00:00,837
A00-A04,2020/07/22 00:00:00,25
A15-A34,2021/07/10 00:00:00,435
A60-A79,2021/12/08 00:00:00,7643
unbekannt,2020/05/22 00:00:00,1
A80+,2021/07/05 00:00:00,9
A60-A79,2020/12/28 00:00:00,2562
unbekannt,2021/01/21 00:00:00,7
A60-A79,2021/04/28 00:00:00,3007
A00-A04,2021/11/09 00:00:00,1102
A35-A59,2020/07/19 00:00:00,63
A35-A59,2021/01/30 00:00:00,3657
A80+,2020/05/21 00:00:00,40
A05-A14,2021/08/29 00:00:00,711
A15-A34,2022/05/22 00:00:00,2046
A60-A79,2022/04/27 00:00:00,16268
A60-A79,2022/02/14 00:00:00,12831
A15-A34,2021/07/01 00:00:00,319
A80+,2020/12/10 00:00:00,2518
A05-A14,2020/03/12 00:00:00,13
A35-A59,2021/08/24 00:00:00,4181
A00-A04,2021/11/10 00:00:00,1350
A35-A59,2020/06/11 00:00:00,98
A35-A59,2020/11/15 00:00:00,3340
A15-A34,2021/08/18 00:00:00,3824
unbekannt,2020/04/17 00:00:00,2
A00-A04,2021/12/25 00:00:00,362
A35-A59,2020/12/14 00:00:00,6892
A05-A14,2020/10/04 00:00:00,88
A80+,2021/04/02 00:00:00,415
A05-A14,2020/08/10 00:00:00,123
A35-A59,2020/03/28 00:00:00,1923
unbekannt,2021/11/05 00:00:00,7
A00-A04,2021/02/24 00:00:00,333
A80+,2020/02/27 00:00:00,1
A80+,2020/04/05 00:00:00,257
A05-A14,2021/03/12 00:00:00,1193
A15-A34,2022/04/17 00:00:00,10525
A80+,2021/12/19 00:00:00,325
A15-A34,2021/10/01 00:00:00,2664
A60-A79,2021/06/06 00:00:00,125
A80+,2022/06/25 00:00:00,347
A80+,2021/02/27 00:00:00,366
A80+,2021/04/12 00:00:00,333
A00-A04,2022/06/22 00:00:00,651
unbekannt,2022/07/06 00:00:00,2
A80+,2021/10/25 00:00:00,472
A35-A59,2021/07/16 00:00:00,407
A35-A59,2020/12/04 00:00:00,8231
A00-A04,2020/08/10 00:00:00,38
A05-A14,2021/03/22 00:00:00,978
A35-A59,2021/07/26 00:00:00,448
A80+,2020/07/25 00:00:00,15
A35-A59,2022/04/03 00:00:00,17824
A00-A04,2022/02/04 00:00:00,8212
A05-A14,2021/11/10 00:00:00,10204
unbekannt,2020/11/25 00:00:00,18
A00-A04,2020/03/23 00:00:00,30
A60-A79,2020/09/08 00:00:00,129
A15-A34,2021/04/07 00:00:00,7138
A80+,2021/03/06 00:00:00,294
A80+,2021/08/30 00:00:00,137
A60-A79,2020/11/10 00:00:00,2559
A00-A04,2020/11/29 00:00:00,181
A35-A59,2021/03/08 00:00:00,1847
A00-A04,2021/06/15 00:00:00,87
A00-A04,2021/08/10 00:00:00,176
A35-A59,2021/01/11 00:00:00,4808
A60-A79,2021/01/18 00:00:00,1438
A80+,2022/07/14 00:00:00,2
A80+,2021/04/22 00:00:00,580
unbekannt,2022/01/20 00:00:00,110
A60-A79,2021/03/03 00:00:00,1606
A35-A59,2021/12/11 00:00:00,12381
A60-A79,2022/05/26 00:00:00,1123
A05-A14,2021/08/09 00:00:00,398
A80+,2021/02/17 00:00:00,759
A00-A04,2021/09/25 00:00:00,290
A05-A14,2020/07/31 00:00:00,80
A35-A59,2020/02/29 00:00:00,13
A05-A14,2020/08/20 00:00:00,143
A80+,2021/10/15 00:00:00,355
A00-A04,2020/05/17 00:00:00,14
A60-A79,2021/09/18 00:00:00,471
A05-A14,2021/11/09 00:00:00,9501
A35-A59,2021/10/26 00:00:00,9470
unbekannt,2020/08/15 00:00:00,2
A00-A04,2020/06/25 00:00:00,21
A00-A04,2021/08/09 00:00:00,101
A00-A04,2022/02/23 00:00:00,8784
A60-A79,2021/07/11 00:00:00,22
A00-A04,2022/04/27 00:00:00,2435
A80+,2022/04/02 00:00:00,3294
